ORIG_STD_VOLUME;STD_VOLUME;ORIG_TEMPERATURE;TEMPERATURE;PRESSURE;ORIG_PRESSURE;ORIG_RAW_VOLUME;RAW_VOLUME;EFFECTIVE_DATE;image_filename
-2.029432654;-2.027448991;-1.006428371;-1.006428371;0.336044743;0.336044743;-2.164088807;-2.161837046;3/09/2018 9:00;Año2018_Día2018-09-03.png
-1.929309669;-1.927454162;-0.951826157;-0.951826157;0.369934312;0.369934312;0.647291812;0.645790958;3/09/2018 10:00;Año2018_Día2018-09-03.png
-1.920680118;-1.918835656;-0.88561867;-0.88561867;0.342728293;0.342728293;0.891759692;0.889932523;3/09/2018 11:00;Año2018_Día2018-09-03.png
-1.944717305;-1.942842077;-0.881222254;-0.881222254;0.375453587;0.375453587;0.212682248;0.211761508;3/09/2018 12:00;Año2018_Día2018-09-03.png
-1.948350801;-1.946470921;-0.881142371;-0.881142371;0.347025588;0.347025588;0.117611406;0.116817566;3/09/2018 13:00;Año2018_Día2018-09-03.png
-1.938954784;-1.937086932;-0.837543074;-0.837543074;0.37424179;0.37424179;0.375660835;0.374522551;3/09/2018 14:00;Año2018_Día2018-09-03.png
-1.934062886;-1.932201295;-0.794333113;-0.794333113;0.356275295;0.356275295;0.511476324;0.510156755;3/09/2018 15:00;Año2018_Día2018-09-03.png
-1.920746329;-1.918901783;-0.779505192;-0.779505192;0.288713399;0.288713399;0.898604763;0.896768457;3/09/2018 16:00;Año2018_Día2018-09-03.png
-1.939408971;-1.937540537;-0.826655304;-0.826655304;0.285841747;0.285841747;0.368815764;0.367686617;3/09/2018 17:00;Año2018_Día2018-09-03.png
-1.942641973;-1.940769401;-0.874788473;-0.874788473;0.338553196;0.338553196;0.280589992;0.279578609;3/09/2018 18:00;Año2018_Día2018-09-03.png
-1.938018147;-1.936151493;-0.885035744;-0.885035744;0.337745332;0.337745332;0.402823932;0.401649392;3/09/2018 20:00;Año2018_Día2018-09-03.png
-1.934882847;-1.933020207;-0.884891092;-0.884891092;0.329524124;0.329524124;0.491049704;0.4897574;3/09/2018 21:00;Año2018_Día2018-09-03.png
-1.928726288;-1.926871528;-0.883025727;-0.883025727;0.335559346;0.335559346;0.667718432;0.666190312;3/09/2018 22:00;Año2018_Día2018-09-03.png
-1.930195841;-1.9283392;-0.891311918;-0.891311918;0.325824242;0.325824242;0.626865193;0.625391603;3/09/2018 23:00;Año2018_Día2018-09-03.png
-1.940478431;-1.938608628;-0.917630686;-0.917630686;0.3883285;0.3883285;0.32817971;0.327104804;4/09/2018 0:00;Año2018_Día2018-09-04.png
-1.952214414;-1.95032959;-0.993099507;-0.993099507;0.358036982;0.358036982;0.002113944;0.001474269;4/09/2018 1:00;Año2018_Día2018-09-04.png
-1.943771181;-1.941897164;-0.982802579;-0.982802579;0.368685177;0.368685177;0.239845346;0.238888348;4/09/2018 2:00;Año2018_Día2018-09-04.png
-1.937346156;-1.935480362;-0.956318289;-0.956318289;0.380884607;0.380884607;0.416405481;0.415212812;4/09/2018 3:00;Año2018_Día2018-09-04.png
-1.926748658;-1.924896429;-0.931946927;-0.931946927;0.352884302;0.352884302;0.722044628;0.720443993;4/09/2018 4:00;Año2018_Día2018-09-04.png
-1.929738624;-1.927882568;-0.933763355;-0.933763355;0.325138575;0.325138575;0.640446742;0.638955024;4/09/2018 5:00;Año2018_Día2018-09-04.png
-1.933413097;-1.931552338;-0.950391151;-0.950391151;0.308563779;0.308563779;0.531902943;0.530556109;4/09/2018 6:00;Año2018_Día2018-09-04.png
-1.927212135;-1.925359313;-0.952563811;-0.952563811;0.321143381;0.321143381;0.708354486;0.706772125;4/09/2018 7:00;Año2018_Día2018-09-04.png
-1.922976285;-1.921128885;-0.940047445;-0.940047445;0.35050823;0.35050823;0.823851948;0.822115422;4/09/2018 8:00;Año2018_Día2018-09-04.png
-1.923096189;-1.921248635;-0.931118596;-0.931118596;0.348396921;0.348396921;0.823851948;0.822115422;4/09/2018 9:00;Año2018_Día2018-09-04.png
-1.927925104;-1.926071369;-0.92976707;-0.92976707;0.362537941;0.362537941;0.681299981;0.679753732;4/09/2018 10:00;Año2018_Día2018-09-04.png
-1.913062901;-1.91122819;-0.89024394;-0.89024394;0.33939161;0.33939161;1.109064475;1.106947248;4/09/2018 11:00;Año2018_Día2018-09-04.png
-1.926404889;-1.9245531;-0.876209087;-0.876209087;0.347507591;0.347507591;0.728781106;0.727171479;4/09/2018 12:00;Año2018_Día2018-09-04.png
-1.948691342;-1.946811027;-0.942433845;-0.942433845;0.34959514;0.34959514;0.104029857;0.103254145;4/09/2018 13:00;Año2018_Día2018-09-04.png
-1.937226449;-1.935360809;-0.882045547;-0.882045547;0.364235135;0.364235135;0.423141959;0.421940299;4/09/2018 14:00;Año2018_Día2018-09-04.png
-1.932492206;-1.930632625;-0.846535253;-0.846535253;0.362408954;0.362408954;0.559066041;0.557682949;4/09/2018 15:00;Año2018_Día2018-09-04.png
-1.930369439;-1.928512575;-0.833797232;-0.833797232;0.327253279;0.327253279;0.620128715;0.618664117;4/09/2018 16:00;Año2018_Día2018-09-04.png
-1.910571329;-1.908739807;-0.79003673;-0.79003673;0.32838361;0.32838361;1.183708697;1.181491836;4/09/2018 17:00;Año2018_Día2018-09-04.png
-1.941146793;-1.939276135;-0.874992138;-0.874992138;0.322548657;0.322548657;0.314598161;0.313541384;4/09/2018 18:00;Año2018_Día2018-09-04.png
-1.939036938;-1.93716898;-0.889607758;-0.889607758;0.332341466;0.332341466;0.375660835;0.374522551;4/09/2018 19:00;Año2018_Día2018-09-04.png
-1.956573403;-1.954682998;-0.955091265;-0.955091265;0.34560334;0.34560334;-0.113274925;-0.11376058;4/09/2018 20:00;Año2018_Día2018-09-04.png
-1.947379444;-1.945500808;-0.989265866;-0.989265866;0.33556274;0.33556274;0.137929433;0.137108472;4/09/2018 21:00;Año2018_Día2018-09-04.png
-1.931097956;-1.92924016;-0.930204625;-0.930204625;0.334883863;0.334883863;0.599810688;0.59837321;4/09/2018 22:00;Año2018_Día2018-09-04.png
-1.942162553;-1.940290595;-0.974750278;-0.974750278;0.347677311;0.347677311;0.287326471;0.286306096;4/09/2018 23:00;Año2018_Día2018-09-04.png
-1.931873908;-1.930015119;-0.947466443;-0.947466443;0.371787648;0.371787648;0.57264759;0.57124637;5/09/2018 0:00;Año2018_Día2018-09-05.png
-1.932731817;-1.93087193;-0.932328348;-0.932328348;0.356047871;0.356047871;0.545375899;0.544011081;5/09/2018 1:00;Año2018_Día2018-09-05.png
-1.916154191;-1.914315523;-0.904595444;-0.904595444;0.372999444;0.372999444;1.020838703;1.01883924;5/09/2018 2:00;Año2018_Día2018-09-05.png
-1.92784295;-1.92598932;-0.908710473;-0.908710473;0.36132275;0.36132275;0.688036459;0.686481219;5/09/2018 3:00;Año2018_Día2018-09-05.png
-1.936747029;-1.934882003;-0.940009303;-0.940009303;0.370053115;0.370053115;0.436723508;0.435503719;5/09/2018 4:00;Año2018_Día2018-09-05.png
-1.948432757;-1.946552773;-1.009276074;-1.009276074;0.3742961;0.3742961;0.104029857;0.103254145;5/09/2018 5:00;Año2018_Día2018-09-05.png
-1.939415427;-1.937546985;-0.995085774;-0.995085774;0.299741765;0.299741765;0.368924357;0.367795065;5/09/2018 6:00;Año2018_Día2018-09-05.png
-1.928634648;-1.926780005;-0.961671856;-0.961671856;0.333848575;0.333848575;0.667609839;0.666081864;5/09/2018 7:00;Año2018_Día2018-09-05.png
-1.919718051;-1.917874821;-0.899849991;-0.899849991;0.357018666;0.357018666;0.91892279;0.917059364;5/09/2018 8:00;Año2018_Día2018-09-05.png
-1.947991285;-1.946111866;-0.97843351;-0.97843351;0.371349772;0.371349772;0.117611406;0.116817566;5/09/2018 9:00;Año2018_Día2018-09-05.png
-1.949483237;-1.947601908;-1.021710399;-1.021710399;0.347334478;0.347334478;0.08371183;0.082963239;5/09/2018 10:00;Año2018_Día2018-09-05.png
-1.931706767;-1.929848192;-0.919196671;-0.919196671;0.35893989;0.35893989;0.579384068;0.577973856;5/09/2018 11:00;Año2018_Día2018-09-05.png
-1.944212653;-1.942338071;-0.900807142;-0.900807142;0.35134325;0.35134325;0.226263797;0.225324928;5/09/2018 12:00;Año2018_Día2018-09-05.png
-1.958907517;-1.957014126;-0.909786368;-0.909786368;0.385592623;0.385592623;-0.18118267;-0.181577681;5/09/2018 13:00;Año2018_Día2018-09-05.png
-1.951813927;-1.949929615;-0.86198928;-0.86198928;0.346000483;0.346000483;0.015695493;0.015037689;5/09/2018 14:00;Año2018_Día2018-09-05.png
-1.93831771;-1.936450673;-0.813173871;-0.813173871;0.380877818;0.380877818;0.389242384;0.388085972;5/09/2018 15:00;Año2018_Día2018-09-05.png
-1.934864071;-1.933001455;-0.787597075;-0.787597075;0.277766498;0.277766498;0.504739845;0.503429268;5/09/2018 16:00;Año2018_Día2018-09-05.png
-1.938989503;-1.937121607;-0.80980801;-0.80980801;0.297233313;0.297233313;0.382397313;0.381250038;5/09/2018 17:00;Año2018_Día2018-09-05.png
-1.947836662;-1.945957441;-0.872705051;-0.872705051;0.315040271;0.315040271;0.131192955;0.130380986;5/09/2018 18:00;Año2018_Día2018-09-05.png
-1.942597766;-1.940725251;-0.854990565;-0.854990565;0.338994467;0.338994467;0.273853514;0.272851123;5/09/2018 19:00;Año2018_Día2018-09-05.png
-1.923796443;-1.921947993;-0.814491572;-0.814491572;0.334805792;0.334805792;0.803425328;0.801716067;5/09/2018 20:00;Año2018_Día2018-09-05.png
-1.935138401;-1.933275434;-0.838072025;-0.838072025;0.333994533;0.333994533;0.491158297;0.489865848;5/09/2018 21:00;Año2018_Día2018-09-05.png
-1.920279427;-1.918435479;-0.807666296;-0.807666296;0.325019772;0.325019772;0.905341241;0.903495943;5/09/2018 22:00;Año2018_Día2018-09-05.png
-1.940093479;-1.938224169;-0.865301166;-0.865301166;0.32890974;0.32890974;0.348497737;0.347395711;5/09/2018 23:00;Año2018_Día2018-09-05.png
-1.912268173;-1.910434479;-0.83782806;-0.83782806;0.366546713;0.366546713;1.122646023;1.120510668;6/09/2018 0:00;Año2018_Día2018-09-06.png
-1.916213946;-1.914375202;-0.857710169;-0.857710169;0.368417021;0.368417021;1.013993632;1.012003306;6/09/2018 1:00;Año2018_Día2018-09-06.png
-1.927092428;-1.925239759;-0.887262379;-0.887262379;0.367320633;0.367320633;0.708354486;0.706772125;6/09/2018 2:00;Año2018_Día2018-09-06.png
-1.91688574;-1.915046135;-0.85943376;-0.85943376;0.356132731;0.356132731;1.000412083;0.998439886;6/09/2018 3:00;Año2018_Día2018-09-06.png
-1.915564157;-1.913726244;-0.850631571;-0.850631571;0.37243937;0.37243937;1.034420252;1.03240266;6/09/2018 4:00;Año2018_Día2018-09-06.png
-1.921351911;-1.91950659;-0.886085731;-0.886085731;0.340409926;0.340409926;0.871333073;0.869533169;6/09/2018 5:00;Año2018_Día2018-09-06.png
-1.915523376;-1.913685515;-0.861470404;-0.861470404;0.351499391;0.351499391;1.034420252;1.03240266;6/09/2018 6:00;Año2018_Día2018-09-06.png
-1.926915602;-1.92506316;-0.901963639;-0.901963639;0.350430159;0.350430159;0.715199557;0.713608059;6/09/2018 7:00;Año2018_Día2018-09-06.png
-1.919238828;-1.917396212;-0.859081125;-0.859081125;0.358827875;0.358827875;0.932504339;0.930622784;6/09/2018 8:00;Año2018_Día2018-09-06.png
-1.932700122;-1.930840276;-0.905545398;-0.905545398;0.361876035;0.361876035;0.55222097;0.550847015;6/09/2018 9:00;Año2018_Día2018-09-06.png
-1.934296442;-1.932434552;-0.907743247;-0.907743247;0.365569129;0.365569129;0.504631253;0.503320821;6/09/2018 10:00;Año2018_Día2018-09-06.png
-1.94381519;-1.941941117;-0.907110664;-0.907110664;0.339568118;0.339568118;0.239845346;0.238888348;6/09/2018 11:00;Año2018_Día2018-09-06.png
-1.932681352;-1.930821529;-0.866220175;-0.866220175;0.376179986;0.376179986;0.55222097;0.550847015;6/09/2018 12:00;Año2018_Día2018-09-06.png
-1.943591325;-1.941717538;-0.876268099;-0.876268099;0.372517441;0.372517441;0.246690417;0.245724282;6/09/2018 13:00;Año2018_Día2018-09-06.png
-1.927076682;-1.925224033;-0.843682512;-0.843682512;0.349326983;0.349326983;0.708354486;0.706772125;6/09/2018 14:00;Año2018_Día2018-09-06.png
-1.932283889;-1.930424575;-0.833390622;-0.833390622;0.37954043;0.37954043;0.565802519;0.564410436;6/09/2018 15:00;Año2018_Día2018-09-06.png
-1.928205693;-1.9263516;-0.840531831;-0.840531831;0.33307126;0.33307126;0.681299981;0.679753732;6/09/2018 16:00;Año2018_Día2018-09-06.png
-1.920330089;-1.918486076;-0.841702002;-0.841702002;0.31537971;0.31537971;0.905341241;0.903495943;6/09/2018 17:00;Año2018_Día2018-09-06.png
-1.925912754;-1.924061595;-0.850763989;-0.850763989;0.317080299;0.317080299;0.749099133;0.747462386;6/09/2018 18:00;Año2018_Día2018-09-06.png
-1.938939038;-1.937071206;-0.881403609;-0.881403609;0.344483192;0.344483192;0.375660835;0.374522551;6/09/2018 19:00;Año2018_Día2018-09-06.png
-1.934838641;-1.932976057;-0.886403102;-0.886403102;0.332891357;0.332891357;0.491158297;0.489865848;6/09/2018 20:00;Año2018_Día2018-09-06.png
-1.933173486;-1.931313034;-0.894905912;-0.894905912;0.322433248;0.322433248;0.545375899;0.544011081;6/09/2018 21:00;Año2018_Día2018-09-06.png
-1.920049302;-1.918205649;-0.852439362;-0.852439362;0.339588484;0.339588484;0.912186312;0.910331877;6/09/2018 22:00;Año2018_Día2018-09-06.png
-1.925982193;-1.924130945;-0.867345726;-0.867345726;0.335722277;0.335722277;0.742362655;0.7407349;6/09/2018 23:00;Año2018_Día2018-09-06.png
-1.937917019;-1.936050495;-0.892104986;-0.892104986;0.335216513;0.335216513;0.402823932;0.401649392;7/09/2018 0:00;Año2018_Día2018-09-07.png
-1.936554655;-1.934689875;-0.919378026;-0.919378026;0.340382771;0.340382771;0.443568579;0.442339653;7/09/2018 1:00;Año2018_Día2018-09-07.png
-1.922932079;-1.921084735;-0.884087949;-0.884087949;0.364007711;0.364007711;0.830588426;0.828842908;7/09/2018 2:00;Año2018_Día2018-09-07.png
-1.919674041;-1.917830868;-0.874144376;-0.874144376;0.364754476;0.364754476;0.91892279;0.917059364;7/09/2018 3:00;Año2018_Día2018-09-07.png
-1.921449614;-1.919604167;-0.866574968;-0.866574968;0.37657034;0.37657034;0.864596595;0.862805683;7/09/2018 4:00;Año2018_Día2018-09-07.png
-1.923137167;-1.921289561;-0.876300484;-0.876300484;0.341424848;0.341424848;0.823851948;0.822115422;7/09/2018 5:00;Año2018_Día2018-09-07.png
-1.913668681;-1.911833194;-0.849552797;-0.849552797;0.359082454;0.359082454;1.081901377;1.079820407;7/09/2018 6:00;Año2018_Día2018-09-07.png
-1.932987371;-1.931127157;-0.912415294;-0.912415294;0.343828075;0.343828075;0.545484492;0.544119529;7/09/2018 7:00;Año2018_Día2018-09-07.png
-1.946792638;-1.944914753;-0.948476849;-0.948476849;0.351465448;0.351465448;0.158356052;0.157507827;7/09/2018 8:00;Año2018_Día2018-09-07.png
-1.943928836;-1.942054616;-0.949132461;-0.949132461;0.353559785;0.353559785;0.233000275;0.232052414;7/09/2018 9:00;Año2018_Día2018-09-07.png
-1.931262067;-1.929404061;-0.883112087;-0.883112087;0.363824414;0.363824414;0.592965617;0.591537276;7/09/2018 10:00;Año2018_Día2018-09-07.png
-1.931066465;-1.929208709;-0.854103941;-0.854103941;0.336845819;0.336845819;0.599810688;0.59837321;7/09/2018 11:00;Año2018_Día2018-09-07.png
-1.945070562;-1.943194881;-0.847216054;-0.847216054;0.39228975;0.39228975;0.205837177;0.204925574;7/09/2018 12:00;Año2018_Día2018-09-07.png
-1.951236805;-1.949353231;-0.823763701;-0.823763701;0.374795075;0.374795075;0.029385634;0.028709558;7/09/2018 13:00;Año2018_Día2018-09-07.png
-1.947899842;-1.94602054;-0.778590502;-0.778590502;0.360555618;0.360555618;0.124347884;0.123545052;7/09/2018 14:00;Año2018_Día2018-09-07.png
-1.936579691;-1.934714879;-0.755282801;-0.755282801;0.37790094;0.37790094;0.443568579;0.442339653;7/09/2018 15:00;Año2018_Día2018-09-07.png
-1.923730232;-1.921881867;-0.739132141;-0.739132141;0.324524191;0.324524191;0.810270399;0.808552001;7/09/2018 16:00;Año2018_Día2018-09-07.png
-1.925474313;-1.923623716;-0.735286266;-0.735286266;0.327619873;0.327619873;0.762789274;0.761134254;7/09/2018 17:00;Año2018_Día2018-09-07.png
-1.931173654;-1.929315762;-0.780157926;-0.780157926;0.318332828;0.318332828;0.599702095;0.598264763;7/09/2018 18:00;Año2018_Día2018-09-07.png
-1.928281391;-1.926427201;-0.77475974;-0.77475974;0.329059093;0.329059093;0.681299981;0.679753732;7/09/2018 19:00;Año2018_Día2018-09-07.png
-1.930981483;-1.929123837;-0.791956069;-0.791956069;0.329592012;0.329592012;0.606547166;0.605100697;7/09/2018 20:00;Año2018_Día2018-09-07.png
-1.943247352;-1.941374005;-0.858981812;-0.858981812;0.327487492;0.327487492;0.253426895;0.252451769;7/09/2018 21:00;Año2018_Día2018-09-07.png
-1.933479512;-1.931618667;-0.846395639;-0.846395639;0.33864145;0.33864145;0.538639421;0.537283595;7/09/2018 22:00;Año2018_Día2018-09-07.png
-1.935573615;-1.93371009;-0.837021318;-0.837021318;0.339829486;0.339829486;0.470731677;0.469466494;7/09/2018 23:00;Año2018_Día2018-09-07.png
-1.932690839;-1.930831004;-0.867418412;-0.867418412;0.37826414;0.37826414;0.55222097;0.550847015;8/09/2018 0:00;Año2018_Día2018-09-08.png
-1.944622634;-1.942747526;-0.872505705;-0.872505705;0.359354005;0.359354005;0.219418726;0.218488994;8/09/2018 1:00;Año2018_Día2018-09-08.png
-1.939396453;-1.937528035;-0.887677624;-0.887677624;0.37873596;0.37873596;0.362079286;0.360959131;8/09/2018 2:00;Año2018_Día2018-09-08.png
-1.918115879;-1.9162747;-0.841072297;-0.841072297;0.366146175;0.366146175;0.959667437;0.957749625;8/09/2018 3:00;Año2018_Día2018-09-08.png
-1.928085789;-1.926231849;-0.870849042;-0.870849042;0.363742948;0.363742948;0.681299981;0.679753732;8/09/2018 4:00;Año2018_Día2018-09-08.png
-1.924433517;-1.922584252;-0.885474018;-0.885474018;0.362680505;0.362680505;0.783107301;0.781425161;8/09/2018 5:00;Año2018_Día2018-09-08.png
-1.926543569;-1.924691603;-0.868902356;-0.868902356;0.354388016;0.354388016;0.728781106;0.727171479;8/09/2018 6:00;Año2018_Día2018-09-08.png
-1.939475182;-1.937606663;-0.929504394;-0.929504394;0.357948728;0.357948728;0.362079286;0.360959131;8/09/2018 7:00;Año2018_Día2018-09-08.png
-1.912788768;-1.910954407;-0.836598877;-0.836598877;0.369798536;0.369798536;1.109064475;1.106947248;8/09/2018 8:00;Año2018_Día2018-09-08.png
-1.931580604;-1.92972219;-0.879692971;-0.879692971;0.386509108;0.386509108;0.579384068;0.577973856;8/09/2018 9:00;Año2018_Día2018-09-08.png
-1.942023675;-1.940151894;-0.922867668;-0.922867668;0.380996622;0.380996622;0.287326471;0.286306096;8/09/2018 10:00;Año2018_Día2018-09-08.png
-1.931110671;-1.929252859;-0.87181195;-0.87181195;0.364303022;0.364303022;0.599810688;0.59837321;8/09/2018 11:00;Año2018_Día2018-09-08.png
-1.948331827;-1.946451972;-0.882206032;-0.882206032;0.365497847;0.365497847;0.110766335;0.109981632;8/09/2018 12:00;Año2018_Día2018-09-08.png
-1.94326027;-1.941386907;-0.841519207;-0.841519207;0.364472742;0.364472742;0.253426895;0.252451769;8/09/2018 13:00;Año2018_Día2018-09-08.png
-1.937245226;-1.935379561;-0.794525263;-0.794525263;0.371390504;0.371390504;0.42998703;0.428776233;8/09/2018 14:00;Año2018_Día2018-09-08.png
-1.944821464;-1.942946102;-0.782574552;-0.782574552;0.385589229;0.385589229;0.212682248;0.211761508;8/09/2018 15:00;Año2018_Día2018-09-08.png
-1.926092413;-1.924241025;-0.764357742;-0.764357742;0.316004278;0.316004278;0.742362655;0.7407349;8/09/2018 16:00;Año2018_Día2018-09-08.png
-1.927644317;-1.925790942;-0.776050094;-0.776050094;0.298119248;0.298119248;0.701618008;0.700044639;8/09/2018 17:00;Año2018_Día2018-09-08.png
-1.921216458;-1.919371311;-0.774008412;-0.774008412;0.298550335;0.298550335;0.885023214;0.883205037;8/09/2018 18:00;Año2018_Día2018-09-08.png
-1.939655038;-1.937786289;-0.796648267;-0.796648267;0.31959554;0.31959554;0.362079286;0.360959131;8/09/2018 19:00;Año2018_Día2018-09-08.png
-1.958182031;-1.956289567;-0.90929052;-0.90929052;0.33501285;0.33501285;-0.167601121;-0.168014261;8/09/2018 20:00;Año2018_Día2018-09-08.png
-1.941124788;-1.939254158;-0.868709486;-0.868709486;0.342874252;0.342874252;0.321334639;0.32026887;8/09/2018 21:00;Año2018_Día2018-09-08.png
-1.945780303;-1.943903714;-0.871665139;-0.871665139;0.326618528;0.326618528;0.18551915;0.184634667;8/09/2018 22:00;Año2018_Día2018-09-08.png
-1.935510632;-1.933647188;-0.848765487;-0.848765487;0.361808147;0.361808147;0.470731677;0.469466494;8/09/2018 23:00;Año2018_Día2018-09-08.png
-1.94057593;-1.938706002;-0.86976739;-0.86976739;0.377306922;0.377306922;0.334916188;0.333832291;9/09/2018 0:00;Año2018_Día2018-09-09.png
-1.926584548;-1.924732529;-0.837774805;-0.837774805;0.364791814;0.364791814;0.721936035;0.720335545;9/09/2018 1:00;Año2018_Día2018-09-09.png
-1.932495237;-1.930635652;-0.849389434;-0.849389434;0.369425154;0.369425154;0.559066041;0.557682949;9/09/2018 2:00;Año2018_Día2018-09-09.png
-1.938027634;-1.936160968;-0.874856122;-0.874856122;0.374394538;0.374394538;0.395978862;0.394813458;9/09/2018 3:00;Año2018_Día2018-09-09.png
-1.941484304;-1.939613213;-0.901079174;-0.901079174;0.376668777;0.376668777;0.30775309;0.30670545;9/09/2018 4:00;Año2018_Día2018-09-09.png
-1.922806113;-1.92095893;-0.866820373;-0.866820373;0.352724765;0.352724765;0.830697019;0.828951356;9/09/2018 5:00;Año2018_Día2018-09-09.png
-1.942405392;-1.940533123;-0.900986338;-0.900986338;0.407982005;0.407982005;0.273744922;0.272742675;9/09/2018 6:00;Año2018_Día2018-09-09.png
-1.978847536;-1.976928621;-1.10363315;-1.10363315;0.368994066;0.368994066;-0.744762652;-0.7444054;9/09/2018 7:00;Año2018_Día2018-09-09.png
-1.983357913;-1.981433225;-1.218703544;-1.218703544;0.387473114;0.387473114;-0.873841663;-0.873312117;9/09/2018 8:00;Año2018_Día2018-09-09.png
-1.986480498;-1.984551813;-1.281756032;-1.281756032;0.394485919;0.394485919;-0.962176027;-0.961528573;9/09/2018 9:00;Año2018_Día2018-09-09.png
-1.982588217;-1.980664515;-1.21881869;-1.21881869;0.364815575;0.364815575;-0.853415043;-0.852912762;9/09/2018 10:00;Año2018_Día2018-09-09.png
-1.98238656;-1.980463115;-1.172209045;-1.172209045;0.38572161;0.38572161;-0.846678565;-0.846185276;9/09/2018 11:00;Año2018_Día2018-09-09.png
-2.002061534;-2.000112906;-1.300793257;-1.300793257;0.396709243;0.396709243;-1.396785643;-1.395558074;9/09/2018 12:00;Año2018_Día2018-09-09.png
-1.994289891;-1.99235121;-1.205365324;-1.205365324;0.39936026;0.39936026;-1.179372217;-1.17843485;9/09/2018 13:00;Año2018_Día2018-09-09.png
-2.018683563;-2.016713659;-1.359098133;-1.359098133;0.360874691;0.360874691;-1.865294732;-1.863441799;9/09/2018 14:00;Año2018_Día2018-09-09.png
-2.027104996;-2.025124313;-1.393958572;-1.393958572;0.452753981;0.452753981;-2.103026166;-2.100855911;9/09/2018 15:00;Año2018_Día2018-09-09.png
-2.029419937;-2.02743629;-1.716460812;-1.716460812;0.277722371;0.277722371;-2.164088807;-2.161837046;9/09/2018 16:00;Año2018_Día2018-09-09.png
-2.029432654;-2.027448991;-1.889863429;-1.889863429;0.401919629;0.401919629;-2.164088807;-2.161837046;9/09/2018 17:00;Año2018_Día2018-09-09.png
-2.029432654;-2.027448991;-2.114280024;-2.114280024;0.258584813;0.258584813;-2.164088807;-2.161837046;9/09/2018 18:00;Año2018_Día2018-09-09.png
-2.029426396;-2.027442741;-2.176774774;-2.176774774;0.251863925;0.251863925;-2.157243707;-2.155001082;9/09/2018 19:00;Año2018_Día2018-09-09.png
-2.029394906;-2.027411291;-2.343881786;-2.343881786;0.427489552;0.427489552;-2.164088807;-2.161837046;9/09/2018 20:00;Año2018_Día2018-09-09.png
-2.029432654;-2.027448991;-2.447575039;-2.447575039;0.349024883;0.349024883;-2.164088807;-2.161837046;9/09/2018 21:00;Año2018_Día2018-09-09.png
-2.029426194;-2.02744254;-2.597557688;-2.597557688;0.392099665;0.392099665;-2.164088807;-2.161837046;9/09/2018 22:00;Año2018_Día2018-09-09.png
-2.029394906;-2.027411291;-2.642664678;-2.642664678;0.341872907;0.341872907;-2.164088807;-2.161837046;9/09/2018 23:00;Año2018_Día2018-09-09.png
-2.029419937;-2.02743629;-2.702672275;-2.702672275;0.36905856;0.36905856;-2.164088807;-2.161837046;10/09/2018 0:00;Año2018_Día2018-09-10.png
-2.029394906;-2.027411291;-2.684795865;-2.684795865;0.381274962;0.381274962;-2.164088807;-2.161837046;10/09/2018 1:00;Año2018_Día2018-09-10.png
-2.029432654;-2.027448991;-2.731636521;-2.731636521;0.436606878;0.436606878;-2.164088807;-2.161837046;10/09/2018 2:00;Año2018_Día2018-09-10.png
-2.021086918;-2.019113938;-2.63049519;-2.63049519;0.385511158;0.385511158;-1.933202476;-1.931258901;10/09/2018 3:00;Año2018_Día2018-09-10.png
-2.005480652;-2.003527648;-1.996039518;-1.996039518;0.380490858;0.380490858;-1.498592912;-1.497229451;10/09/2018 4:00;Año2018_Día2018-09-10.png
-1.997690034;-1.995747001;-1.816465077;-1.816465077;0.367595579;0.367595579;-1.274551652;-1.27348724;10/09/2018 5:00;Año2018_Día2018-09-10.png
-1.997992825;-1.996049405;-1.573337984;-1.573337984;0.3703043;0.3703043;-1.288024608;-1.286942212;10/09/2018 6:00;Año2018_Día2018-09-10.png
-1.95306607;-1.951180155;-1.268623635;-1.268623635;0.356597762;0.356597762;-0.025049154;-0.025652571;10/09/2018 7:00;Año2018_Día2018-09-10.png
-1.960402703;-1.958507398;-1.10163033;-1.10163033;0.359988755;0.359988755;-0.228663795;-0.228995428;10/09/2018 8:00;Año2018_Día2018-09-10.png
-1.958939009;-1.957045577;-1.051772849;-1.051772849;0.374968189;0.374968189;-0.188027741;-0.188413615;10/09/2018 9:00;Año2018_Día2018-09-10.png
-1.939976803;-1.938107642;-0.977557681;-0.977557681;0.357514247;0.357514247;0.348497737;0.347395711;10/09/2018 10:00;Año2018_Día2018-09-10.png
-1.93541596;-1.933552637;-0.926620707;-0.926620707;0.355409726;0.355409726;0.477576748;0.476302428;10/09/2018 11:00;Año2018_Día2018-09-10.png
-1.927341526;-1.925488538;-0.86872316;-0.86872316;0.366465248;0.366465248;0.701618008;0.700044639;10/09/2018 12:00;Año2018_Día2018-09-10.png
-1.930621765;-1.928764579;-0.850535136;-0.850535136;0.336211069;0.336211069;0.613283644;0.611828183;10/09/2018 13:00;Año2018_Día2018-09-10.png
-1.9303;-1.928443225;-0.826284677;-0.826284677;0.374835808;0.374835808;0.620128715;0.618664117;10/09/2018 14:00;Año2018_Día2018-09-10.png
-1.92804178;-1.926187896;-0.826512091;-0.826512091;0.362924901;0.362924901;0.681299981;0.679753732;10/09/2018 15:00;Año2018_Día2018-09-10.png
-1.924742567;-1.922892906;-0.829631827;-0.829631827;0.319901035;0.319901035;0.783107301;0.781425161;10/09/2018 16:00;Año2018_Día2018-09-10.png
