ORIG_STD_VOLUME,STD_VOLUME,ORIG_TEMPERATURE,TEMPERATURE,PRESSURE,ORIG_PRESSURE,ORIG_RAW_VOLUME,RAW_VOLUME,EFFECTIVE_DATE
0.6603321924628207,0.6588720084663837,0.8902098024386137,0.8902098024386137,0.07265382301257578,0.07265382301257578,0.6540825868435967,0.6525726677556246,2021-01-29 06:00:00
0.40025133071567087,0.3991241418584771,0.8835176632513918,0.8835176632513918,0.0798804747693558,0.0798804747693558,0.3790562218596858,0.3779134065462736,2021-01-29 07:00:00
0.3413044321053974,0.3402527160476201,0.9033421990283224,0.9033421990283224,-0.013916645001888191,-0.013916645001888191,0.32642771991832015,0.32535515285806443,2021-01-29 08:00:00
0.6899842687334388,0.6884861196318408,0.9405703268005086,0.9405703268005086,-0.954077222885093,-0.954077222885093,0.7797119140584695,0.7780343055919949,2021-01-29 09:00:00
0.45526843608526185,0.4540708059486128,0.9656786227572799,0.9656786227572799,-1.0043277407836522,-1.0043277407836522,0.5318486468507474,0.5305018849959131,2021-01-29 10:00:00
0.3548800814823109,0.35381098381012255,0.9726024931863627,0.9726024931863627,-0.9610866338185728,-0.9610866338185728,0.4198008685239689,0.41860366746617744,2021-01-29 11:00:00
0.31736841873031596,0.3163473492032107,1.0247283490275805,1.0247283490275805,-1.012515004305205,-1.012515004305205,0.3841493026927212,0.3829996891612616,2021-01-29 12:00:00
0.3452342253460799,0.34417747776834146,1.0536134324297106,1.0536134324297106,-1.058020167973802,-1.058020167973802,0.4181031749129571,0.41690823992784815,2021-01-29 13:00:00
0.47634641801257194,0.4751218006324952,1.0750536099396635,1.0750536099396635,-0.9657641002915938,-0.9657641002915938,0.5539186637939008,0.5525424429941943,2021-01-29 14:00:00
0.26949639198015307,0.26853661551439206,1.0969083129008987,1.0969083129008987,-0.7906510249150112,-0.7906510249150112,0.31624155825224937,0.3151825876280885,2021-01-29 15:00:00
0.05621579519025466,0.05552909303510938,1.1150797845082696,1.1150797845082696,-0.7122813979733112,-0.7122813979733112,0.08026214632160981,0.07951815980031193,2021-01-29 16:00:00
0.5703042018580378,0.5689592854098003,1.1337211955595365,1.1337211955595365,-0.720611225784893,-0.720611225784893,0.6337102635114551,0.6322275372956727,2021-01-29 17:00:00
0.2955759289410629,0.29458276147919643,1.1077205184228351,1.1077205184228351,-0.8973468185592077,-0.8973468185592077,0.3535908176945089,0.3524819934713337,2021-01-29 18:00:00
0.5685179322031778,0.5671753028094682,1.0702534627863438,1.0702534627863438,-0.9441113001242136,-0.9441113001242136,0.6506871996215731,0.649181812678966,2021-01-29 19:00:00
0.1251658038677276,0.12439082140781041,1.0504411612675413,1.0504411612675413,-0.8353686905998059,-0.8353686905998059,0.161751439650176,0.16089868164011967,2021-01-29 20:00:00
0.5410093795183881,0.5397019707644062,1.0471062464386747,1.0471062464386747,-0.7118638882664348,-0.7118638882664348,0.6014540849022311,0.6000144140674155,2021-01-29 21:00:00
0.7010591405935555,0.6995468117538853,1.039592252971296,1.039592252971296,-0.7484418118598044,-0.7484418118598044,0.7746188332254341,0.7729480229770069,2021-01-29 22:00:00
0.19840285971685176,0.197534108021296,0.9567360997397543,0.9567360997397543,-0.7220029248081139,-0.7220029248081139,0.2313568777016596,0.2304112107116221,2021-01-29 23:00:00
0.5417238873803308,0.5404155638045377,0.9777552748381715,0.9777552748381715,-0.6740028860614943,-0.6740028860614943,0.5963610040691957,0.5949281314524275,2021-01-30 00:00:00
0.37631531734058943,0.3752187750140678,0.971487736373708,0.971487736373708,0.005567141321888325,0.005567141321888325,0.3620792857495679,0.3609591311629803,2021-01-30 01:00:00
0.3770298252025324,0.3759323680541997,0.9028118079560539,0.9028118079560539,0.16018490279181247,0.16018490279181247,0.3501954304724853,0.34909113839467504,2021-01-30 02:00:00
0.11944974097218518,0.11868207708675685,0.8905314914607063,0.8905314914607063,0.17294780115033842,0.17294780115033842,0.07856445271059802,0.07782273226198261,2021-01-30 03:00:00
0.48563502021782284,0.48439851015420177,0.8978123143617671,0.8978123143617671,0.15698060065087963,0.15698060065087963,0.4639409024102756,0.46268478346273995,2021-01-30 04:00:00
0.7846565604408531,0.7830371974492832,0.8991055474104295,0.8991055474104295,0.10490050769487826,0.10490050769487826,0.7814096076694813,0.7797297331303242,2021-01-30 05:00:00
0.4559829439472045,0.4547843989887444,0.8772400495155259,0.8772400495155259,0.13368491675877658,0.13368491675877658,0.4333824174120633,0.43216708777281204,2021-01-30 06:00:00
0.5613728535837552,0.5600393724081566,0.8645027474966026,0.8645027474966026,0.09008400468035532,0.09008400468035532,0.5471278893498536,0.545760732840877,2021-01-30 07:00:00
0.10908937697401729,0.10833497800485002,0.8265679114029021,0.8265679114029021,-0.0012114512370801722,-0.0012114512370801722,0.07856445271059802,0.07782273226198261,2021-01-30 08:00:00
0.5938829613021449,0.5925078557341409,0.9198116694336218,0.9198116694336218,-1.0890923944560067,-1.0890923944560067,0.6897341526748444,0.6881766460605405,2021-01-30 09:00:00
0.23484276067593532,0.23392735306801307,0.9517459617546038,0.9517459617546038,-0.9877257897542002,-0.9877257897542002,0.2890784604760607,0.28805574701481923,2021-01-30 10:00:00
0.5735194872367775,0.5721704540903901,1.0108525413420137,1.0108525413420137,-1.0235942862844827,-1.0235942862844827,0.6625710548986556,0.6610498054472713,2021-01-30 11:00:00
0.22090985736804752,0.22001228878544188,1.0350346319935042,1.0350346319935042,-0.9852377034517801,-0.9852377034517801,0.2771946051989781,0.27618775424651393,2021-01-30 12:00:00
0.4631280225666271,0.4619203293900559,1.0538019839370831,1.0538019839370831,-0.985797777448869,-0.985797777448869,0.5420348085168182,0.540674450225889,2021-01-30 13:00:00
0.6778376350804167,0.6763550379496076,1.1147487398770046,1.1147487398770046,-0.8839899023250305,-0.8839899023250305,0.7644326715593633,0.7627754577470309,2021-01-30 14:00:00
0.0644326356025942,0.06373541299662118,1.127267984236656,1.127267984236656,-0.7143316082414974,-0.7143316082414974,0.09044830798768058,0.0896907250302879,2021-01-30 15:00:00
0.47384564049576927,0.47262422499203144,1.1300717883309868,1.1300717883309868,-0.7264903055607882,-0.7264903055607882,0.5318486468507474,0.5305018849959131,2021-01-30 16:00:00
0.041568384020430026,0.040900435712412454,1.1087402798195731,1.1087402798195731,-0.8329383088911037,-0.8329383088911037,0.07347137187756263,0.07273644964699463,2021-01-30 17:00:00
-0.3807057623877156,-0.3808330510053684,1.0584970604030866,1.0584970604030866,-0.7596398974141454,-0.7596398974141454,-0.38830129031764576,-0.38841984077858244,2021-01-30 18:00:00
-0.24709279220442676,-0.24739115250075674,1.047379718090599,1.047379718090599,-0.7685128272836298,-0.7685128272836298,-0.24399733338164312,-0.24430850002058963,2021-01-30 19:00:00
-0.0020165955580761182,-0.002628739735616105,1.0333837268106327,1.0333837268106327,-0.6919761697869931,-0.6919761697869931,0.015749789103161587,0.01509191334379749,2021-01-30 20:00:00
0.16875078344623343,0.16791999685583864,1.002381397092919,1.002381397092919,-0.608708441161528,-0.608708441161528,0.1906122310373765,0.18972094979171822,2021-01-30 21:00:00
0.19590208220005464,0.1950365323808378,0.9529103752619599,0.9529103752619599,-0.6826280256170976,-0.6826280256170976,0.22456610325761242,0.22362950055830477,2021-01-30 22:00:00
-0.006660896660707119,-0.0072670944964749,0.9317616609599704,0.9317616609599704,-0.6449605035201246,-0.6449605035201246,0.003865933826079017,0.0032239205754921985,2021-01-30 23:00:00
-0.052746653756010044,-0.05329384558496137,0.9431524749243433,0.9431524749243433,-0.6057010135163672,-0.6057010135163672,-0.04706487450427485,-0.04763890557438763,2021-01-31 00:00:00
0.3166539108683733,0.31563375616307915,0.9345877745837926,0.9345877745837926,0.019348356038721592,0.019348356038721592,0.29926462214213145,0.2982283122447952,2021-01-31 01:00:00
0.2698536459111273,0.2688934120344608,0.9385329629937583,0.9385329629937583,0.17747252016955659,0.17747252016955659,0.236449958534695,0.23549749332661007,2021-01-31 02:00:00
0.19983187544073744,0.1989612941015595,0.8851527358649501,0.8851527358649501,0.1816408284632436,0.1816408284632436,0.1634491332611878,0.162594109178449,2021-01-31 03:00:00
0.03656682898683028,0.03590528443149047,0.8709350886144501,0.8709350886144501,0.17939034931112058,0.17939034931112058,-0.008017921451003551,-0.008644072192813095,2021-01-31 04:00:00
-0.48752468774815194,-0.4875152105050441,0.7808434512031353,0.7808434512031353,0.20317482505520634,0.20317482505520634,-0.5580706514188253,-0.5579625946115152,2021-01-31 05:00:00
-0.9122996116730947,-0.9117462728632831,0.659576765136011,0.659576765136011,0.19166785020546825,0.19166785020546825,-0.9994709902818921,-0.9987737545771403,2021-01-31 06:00:00
-1.9983515618260186,-1.996407693863323,0.5220039719925116,0.5220039719925116,0.27289894611413523,0.27289894611413523,-2.1318326288267597,-2.1296239226428018,2021-01-31 07:00:00
-2.0294326538205265,-2.027448991109048,-0.2659678902188316,-0.2659678902188316,0.22123636286518106,0.22123636286518106,-2.164088807435984,-2.161837045871059,2021-01-31 08:00:00
-2.0294326538205265,-2.027448991109048,-0.2226945996148676,-0.2226945996148676,0.1873739495609385,0.1873739495609385,-2.164088807435984,-2.161837045871059,2021-01-31 09:00:00
-2.0294326538205265,-2.027448991109048,-0.1737993075774272,-0.1737993075774272,-0.5812919704058658,-0.5812919704058658,-2.164088807435984,-2.161837045871059,2021-01-31 10:00:00
-2.0294326538205265,-2.027448991109048,0.0060939433617725105,0.0060939433617725105,-0.5611904054912886,-0.5611904054912886,-2.164088807435984,-2.161837045871059,2021-01-31 11:00:00
-2.0294326538205265,-2.027448991109048,0.1796174637981464,0.1796174637981464,-0.6157382184223591,-0.6157382184223591,-2.164088807435984,-2.161837045871059,2021-01-31 12:00:00
